timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710340304764,297,Back to homepage,200,OK,Thread Group 1-33,text,true,,715,281,70,70,http://timetuna.com/,297,0,0
1710340304489,579,go to website,200,OK,Thread Group 1-57,text,true,,715,281,70,70,http://timetuna.com/,579,0,290
1710340304778,296,create account page,200,OK,Thread Group 1-77,text,true,,715,287,70,70,http://timetuna.com/signup,296,0,0
1710340304786,297,Back to homepage,200,OK,Thread Group 1-47,text,true,,715,281,70,70,http://timetuna.com/,297,0,0
1710340304786,297,create account page,200,OK,Thread Group 1-27,text,true,,715,287,70,70,http://timetuna.com/signup,297,0,0
1710340304496,587,go to website,200,OK,Thread Group 1-56,text,true,,715,281,70,70,http://timetuna.com/,587,0,289
1710340304788,302,Back to homepage,200,OK,Thread Group 1-42,text,true,,715,281,70,70,http://timetuna.com/,302,0,0
1710340304797,298,create account page,200,OK,Thread Group 1-23,text,true,,715,287,70,70,http://timetuna.com/signup,298,0,0
1710340304806,291,Go to calendar page,200,OK,Thread Group 1-94,text,true,,715,289,70,70,http://timetuna.com/calendar,291,0,0
1710340304806,291,Back to homepage,200,OK,Thread Group 1-53,text,true,,715,281,70,70,http://timetuna.com/,291,0,0
1710340304805,293,Back to homepage,200,OK,Thread Group 1-59,text,true,,715,281,70,70,http://timetuna.com/,293,0,0
1710340304805,304,Back to homepage,200,OK,Thread Group 1-87,text,true,,715,281,70,70,http://timetuna.com/,304,0,0
1710340304803,306,create account page,200,OK,Thread Group 1-32,text,true,,715,287,70,70,http://timetuna.com/signup,306,0,0
1710340304534,577,go to website,200,OK,Thread Group 1-41,text,true,,715,281,70,70,http://timetuna.com/,577,0,287
1710340304821,296,Go to calendar page,200,OK,Thread Group 1-37,text,true,,715,289,70,70,http://timetuna.com/calendar,296,0,0
1710340298315,6802,Create Account,200,OK,Thread Group 1-36,text,true,,277,441,70,70,http://20.45.152.9:5050/api/users/signup,6802,0,298
1710340304826,291,Go to calendar page,200,OK,Thread Group 1-75,text,true,,715,289,70,70,http://timetuna.com/calendar,291,0,0
1710340304555,565,Post event,200,OK,Thread Group 1-35,text,true,,305,610,70,70,http://20.45.152.9:5050/api/users/createEvent,565,0,0
1710340304550,572,Post event,200,OK,Thread Group 1-98,text,true,,305,610,69,69,http://20.45.152.9:5050/api/users/createEvent,572,0,0
1710340304830,300,Go to calendar page,200,OK,Thread Group 1-7,text,true,,715,289,68,68,http://timetuna.com/calendar,300,0,0
1710340304842,290,create account page,200,OK,Thread Group 1-34,text,true,,715,287,68,68,http://timetuna.com/signup,290,0,0
1710340304573,568,Post event,200,OK,Thread Group 1-97,text,true,,305,610,68,68,http://20.45.152.9:5050/api/users/createEvent,567,0,0
1710340304552,597,go to website,200,OK,Thread Group 1-64,text,true,,715,281,67,67,http://timetuna.com/,597,0,293
1710340304561,588,go to website,200,OK,Thread Group 1-63,text,true,,715,281,67,67,http://timetuna.com/,588,0,296
1710340304859,294,Go to calendar page,200,OK,Thread Group 1-65,text,true,,715,289,67,67,http://timetuna.com/calendar,294,0,0
1710340304863,298,Back to homepage,200,OK,Thread Group 1-67,text,true,,715,281,67,67,http://timetuna.com/,298,0,0
1710340304867,303,create account page,200,OK,Thread Group 1-31,text,true,,715,287,67,67,http://timetuna.com/signup,303,0,0
1710340304869,301,Back to homepage,200,OK,Thread Group 1-60,text,true,,715,281,67,67,http://timetuna.com/,301,0,0
1710340304878,292,Go to calendar page,200,OK,Thread Group 1-14,text,true,,715,289,67,67,http://timetuna.com/calendar,292,0,0
1710340298402,6768,Create Account,200,OK,Thread Group 1-88,text,true,,277,441,67,67,http://20.45.152.9:5050/api/users/signup,6768,0,294
1710340304598,572,Post event,200,OK,Thread Group 1-72,text,true,,305,610,67,67,http://20.45.152.9:5050/api/users/createEvent,572,0,0
1710340304878,292,create account page,200,OK,Thread Group 1-90,text,true,,715,287,67,67,http://timetuna.com/signup,292,0,0
1710340304596,580,Post event,200,OK,Thread Group 1-91,text,true,,305,610,66,66,http://20.45.152.9:5050/api/users/createEvent,580,0,0
1710340304613,570,Post event,200,OK,Thread Group 1-89,text,true,,305,610,65,65,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340304621,566,Post event,200,OK,Thread Group 1-1,text,true,,305,610,64,64,http://20.45.152.9:5050/api/users/createEvent,566,0,0
1710340304894,294,Back to homepage,200,OK,Thread Group 1-85,text,true,,715,281,63,63,http://timetuna.com/,294,0,0
1710340304901,298,Go to calendar page,200,OK,Thread Group 1-11,text,true,,715,289,63,63,http://timetuna.com/calendar,298,0,0
1710340304901,302,Go to calendar page,200,OK,Thread Group 1-82,text,true,,715,289,63,63,http://timetuna.com/calendar,302,0,0
1710340304920,290,Go to calendar page,200,OK,Thread Group 1-9,text,true,,715,289,63,63,http://timetuna.com/calendar,290,0,0
1710340304669,570,Post event,200,OK,Thread Group 1-45,text,true,,305,610,63,63,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340304947,293,Go to calendar page,200,OK,Thread Group 1-92,text,true,,715,289,63,63,http://timetuna.com/calendar,293,0,0
1710340304947,299,Go to calendar page,200,OK,Thread Group 1-73,text,true,,715,289,62,62,http://timetuna.com/calendar,299,0,0
1710340304688,571,Post event,200,OK,Thread Group 1-44,text,true,,305,610,62,62,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305017,298,Go to calendar page,200,OK,Thread Group 1-100,text,true,,715,289,61,61,http://timetuna.com/calendar,298,0,0
1710340304732,583,go to website,200,OK,Thread Group 1-76,text,true,,715,281,61,61,http://timetuna.com/,583,0,288
1710340304745,585,go to website,200,OK,Thread Group 1-93,text,true,,715,281,61,61,http://timetuna.com/,585,0,292
1710340305042,295,create account page,200,OK,Thread Group 1-38,text,true,,715,287,61,61,http://timetuna.com/signup,295,0,0
1710340304763,577,go to website,200,OK,Thread Group 1-74,text,true,,715,281,61,61,http://timetuna.com/,577,0,287
1710340305051,296,create account page,200,OK,Thread Group 1-46,text,true,,715,287,61,61,http://timetuna.com/signup,295,0,0
1710340304780,567,Post event,200,OK,Thread Group 1-71,text,true,,305,610,61,61,http://20.45.152.9:5050/api/users/createEvent,567,0,0
1710340305061,295,Go to calendar page,200,OK,Thread Group 1-33,text,true,,715,289,60,60,http://timetuna.com/calendar,295,0,0
1710340305068,289,create account page,200,OK,Thread Group 1-57,text,true,,715,287,60,60,http://timetuna.com/signup,289,0,0
1710340304778,596,go to website,200,OK,Thread Group 1-70,text,true,,715,281,60,60,http://timetuna.com/,596,0,296
1710340305074,300,Back to homepage,200,OK,Thread Group 1-77,text,true,,715,281,60,60,http://timetuna.com/,300,0,0
1710340305083,292,create account page,200,OK,Thread Group 1-56,text,true,,715,287,60,60,http://timetuna.com/signup,292,0,0
1710340305083,297,Go to calendar page,200,OK,Thread Group 1-47,text,true,,715,289,60,60,http://timetuna.com/calendar,297,0,0
1710340305083,299,Back to homepage,200,OK,Thread Group 1-27,text,true,,715,281,60,60,http://timetuna.com/,299,0,0
1710340305090,292,Go to calendar page,200,OK,Thread Group 1-42,text,true,,715,289,60,60,http://timetuna.com/calendar,292,0,0
1710340304819,565,Post event,200,OK,Thread Group 1-25,text,true,,305,610,60,60,http://20.45.152.9:5050/api/users/createEvent,565,0,0
1710340304813,572,Post event,200,OK,Thread Group 1-13,text,true,,305,610,59,59,http://20.45.152.9:5050/api/users/createEvent,572,0,0
1710340305098,288,Go to calendar page,200,OK,Thread Group 1-59,text,true,,715,289,58,58,http://timetuna.com/calendar,288,0,0
1710340305095,296,Back to homepage,200,OK,Thread Group 1-23,text,true,,715,281,58,58,http://timetuna.com/,296,0,0
1710340305097,295,Go to calendar page,200,OK,Thread Group 1-53,text,true,,715,289,58,58,http://timetuna.com/calendar,295,0,0
1710340304807,596,go to website,200,OK,Thread Group 1-22,text,true,,715,281,58,58,http://timetuna.com/,596,0,302
1710340305109,294,Go to calendar page,200,OK,Thread Group 1-87,text,true,,715,289,58,58,http://timetuna.com/calendar,294,0,0
1710340305111,292,create account page,200,OK,Thread Group 1-41,text,true,,715,287,58,58,http://timetuna.com/signup,292,0,0
1710340305109,295,Back to homepage,200,OK,Thread Group 1-32,text,true,,715,281,58,58,http://timetuna.com/,295,0,0
1710340305132,291,Back to homepage,200,OK,Thread Group 1-34,text,true,,715,281,58,58,http://timetuna.com/,291,0,0
1710340304845,579,Post event,200,OK,Thread Group 1-52,text,true,,305,610,58,58,http://20.45.152.9:5050/api/users/createEvent,579,0,0
1710340304832,593,go to website,200,OK,Thread Group 1-99,text,true,,715,281,57,57,http://timetuna.com/,593,0,300
1710340304841,587,go to website,200,OK,Thread Group 1-21,text,true,,715,281,57,57,http://timetuna.com/,586,0,294
1710340304858,581,Post event,200,OK,Thread Group 1-24,text,true,,305,610,57,57,http://20.45.152.9:5050/api/users/createEvent,581,0,0
1710340304861,581,Post event,200,OK,Thread Group 1-50,text,true,,305,610,56,56,http://20.45.152.9:5050/api/users/createEvent,581,0,0
1710340305149,293,create account page,200,OK,Thread Group 1-63,text,true,,715,287,56,56,http://timetuna.com/signup,293,0,0
1710340305149,293,create account page,200,OK,Thread Group 1-64,text,true,,715,287,56,56,http://timetuna.com/signup,293,0,0
1710340305162,287,Go to calendar page,200,OK,Thread Group 1-67,text,true,,715,289,55,55,http://timetuna.com/calendar,287,0,0
1710340305170,293,Back to homepage,200,OK,Thread Group 1-31,text,true,,715,281,55,55,http://timetuna.com/,293,0,0
1710340305170,293,Back to homepage,200,OK,Thread Group 1-90,text,true,,715,281,55,55,http://timetuna.com/,293,0,0
1710340305170,294,Go to calendar page,200,OK,Thread Group 1-60,text,true,,715,289,55,55,http://timetuna.com/calendar,294,0,0
1710340304911,563,Post event,200,OK,Thread Group 1-4,text,true,,305,610,55,55,http://20.45.152.9:5050/api/users/createEvent,563,0,0
1710340304905,569,Post event,200,OK,Thread Group 1-30,text,true,,305,610,55,55,http://20.45.152.9:5050/api/users/createEvent,569,0,0
1710340305188,293,Go to calendar page,200,OK,Thread Group 1-85,text,true,,715,289,53,53,http://timetuna.com/calendar,293,0,0
1710340304916,578,Post event,200,OK,Thread Group 1-62,text,true,,305,610,53,53,http://20.45.152.9:5050/api/users/createEvent,578,0,0
1710340304951,571,Post event,200,OK,Thread Group 1-81,text,true,,305,610,52,52,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340304966,567,Post event,200,OK,Thread Group 1-48,text,true,,305,610,51,51,http://20.45.152.9:5050/api/users/createEvent,567,0,0
1710340304966,568,Post event,200,OK,Thread Group 1-68,text,true,,305,610,50,50,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340305004,590,go to website,200,OK,Thread Group 1-28,text,true,,715,281,49,49,http://timetuna.com/,590,0,300
1710340305315,288,create account page,200,OK,Thread Group 1-76,text,true,,715,287,49,49,http://timetuna.com/signup,288,0,0
1710340305022,586,go to website,200,OK,Thread Group 1-40,text,true,,715,281,49,49,http://timetuna.com/,586,0,293
1710340305011,598,go to website,200,OK,Thread Group 1-26,text,true,,715,281,49,49,http://timetuna.com/,598,0,304
1710340305024,586,go to website,200,OK,Thread Group 1-5,text,true,,715,281,49,49,http://timetuna.com/,586,0,294
1710340305051,571,Post event,200,OK,Thread Group 1-69,text,true,,305,610,49,49,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305337,289,Back to homepage,200,OK,Thread Group 1-38,text,true,,715,281,48,48,http://timetuna.com/,289,0,0
1710340305330,301,create account page,200,OK,Thread Group 1-93,text,true,,715,287,48,48,http://timetuna.com/signup,301,0,0
1710340305340,291,create account page,200,OK,Thread Group 1-74,text,true,,715,287,48,48,http://timetuna.com/signup,291,0,0
1710340305347,289,Back to homepage,200,OK,Thread Group 1-46,text,true,,715,281,48,48,http://timetuna.com/,289,0,0
1710340305357,288,Back to homepage,200,OK,Thread Group 1-57,text,true,,715,281,48,48,http://timetuna.com/,288,0,0
1710340305097,566,Post event,200,OK,Thread Group 1-94,text,true,,305,610,48,48,http://20.45.152.9:5050/api/users/createEvent,566,0,0
1710340305375,289,Back to homepage,200,OK,Thread Group 1-56,text,true,,715,281,47,47,http://timetuna.com/,289,0,0
1710340305375,294,Go to calendar page,200,OK,Thread Group 1-77,text,true,,715,289,47,47,http://timetuna.com/calendar,294,0,0
1710340305375,294,create account page,200,OK,Thread Group 1-70,text,true,,715,287,47,47,http://timetuna.com/signup,294,0,0
1710340305382,293,Go to calendar page,200,OK,Thread Group 1-27,text,true,,715,289,47,47,http://timetuna.com/calendar,293,0,0
1710340305392,291,Go to calendar page,200,OK,Thread Group 1-23,text,true,,715,289,47,47,http://timetuna.com/calendar,291,0,0
1710340305118,565,Post event,200,OK,Thread Group 1-75,text,true,,305,610,47,47,http://20.45.152.9:5050/api/users/createEvent,565,0,0
1710340305118,571,Post event,200,OK,Thread Group 1-37,text,true,,305,610,46,46,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305403,287,Back to homepage,200,OK,Thread Group 1-41,text,true,,715,281,45,45,http://timetuna.com/,287,0,0
1710340305403,293,create account page,200,OK,Thread Group 1-22,text,true,,715,287,45,45,http://timetuna.com/signup,293,0,0
1710340305118,578,go to website,200,OK,Thread Group 1-36,text,true,,715,281,45,45,http://timetuna.com/,578,0,289
1710340305404,296,Go to calendar page,200,OK,Thread Group 1-32,text,true,,715,289,45,45,http://timetuna.com/calendar,296,0,0
1710340305131,570,Post event,200,OK,Thread Group 1-7,text,true,,305,610,45,45,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340305423,289,Go to calendar page,200,OK,Thread Group 1-34,text,true,,715,289,44,44,http://timetuna.com/calendar,289,0,0
1710340305426,296,create account page,200,OK,Thread Group 1-99,text,true,,715,287,44,44,http://timetuna.com/signup,296,0,0
1710340305428,294,create account page,200,OK,Thread Group 1-21,text,true,,715,287,44,44,http://timetuna.com/signup,294,0,0
1710340305153,569,Post event,200,OK,Thread Group 1-65,text,true,,305,610,44,44,http://20.45.152.9:5050/api/users/createEvent,569,0,0
1710340305442,292,Back to homepage,200,OK,Thread Group 1-63,text,true,,715,281,43,43,http://timetuna.com/,292,0,0
1710340305442,293,Back to homepage,200,OK,Thread Group 1-64,text,true,,715,281,43,43,http://timetuna.com/,293,0,0
1710340305170,572,Post event,200,OK,Thread Group 1-14,text,true,,305,610,43,43,http://20.45.152.9:5050/api/users/createEvent,572,0,0
1710340305171,581,go to website,200,OK,Thread Group 1-88,text,true,,715,281,42,42,http://timetuna.com/,581,0,290
1710340305464,292,Go to calendar page,200,OK,Thread Group 1-90,text,true,,715,289,42,42,http://timetuna.com/calendar,292,0,0
1710340305464,293,Go to calendar page,200,OK,Thread Group 1-31,text,true,,715,289,42,42,http://timetuna.com/calendar,293,0,0
1710340305199,570,Post event,200,OK,Thread Group 1-11,text,true,,305,610,42,42,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340305210,570,Post event,200,OK,Thread Group 1-9,text,true,,305,610,41,41,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340305203,577,Post event,200,OK,Thread Group 1-82,text,true,,305,610,41,41,http://20.45.152.9:5050/api/users/createEvent,577,0,0
1710340305240,575,Post event,200,OK,Thread Group 1-92,text,true,,305,610,39,39,http://20.45.152.9:5050/api/users/createEvent,575,0,0
1710340305246,569,Post event,200,OK,Thread Group 1-73,text,true,,305,610,39,39,http://20.45.152.9:5050/api/users/createEvent,569,0,0
1710340305594,290,create account page,200,OK,Thread Group 1-28,text,true,,715,287,37,37,http://timetuna.com/signup,290,0,0
1710340305315,574,Post event,200,OK,Thread Group 1-100,text,true,,305,610,37,37,http://20.45.152.9:5050/api/users/createEvent,574,0,0
1710340305603,288,Back to homepage,200,OK,Thread Group 1-76,text,true,,715,281,36,36,http://timetuna.com/,288,0,0
1710340305608,292,create account page,200,OK,Thread Group 1-40,text,true,,715,287,36,36,http://timetuna.com/signup,292,0,0
1710340305611,292,create account page,200,OK,Thread Group 1-5,text,true,,715,287,36,36,http://timetuna.com/signup,292,0,0
1710340305610,293,create account page,200,OK,Thread Group 1-26,text,true,,715,287,36,36,http://timetuna.com/signup,293,0,0
1710340305626,289,Go to calendar page,200,OK,Thread Group 1-38,text,true,,715,289,36,36,http://timetuna.com/calendar,289,0,0
1710340305631,290,Back to homepage,200,OK,Thread Group 1-74,text,true,,715,281,36,36,http://timetuna.com/,290,0,0
1710340305357,569,Post event,200,OK,Thread Group 1-33,text,true,,305,610,36,36,http://20.45.152.9:5050/api/users/createEvent,569,0,0
1710340305631,295,Back to homepage,200,OK,Thread Group 1-93,text,true,,715,281,36,36,http://timetuna.com/,295,0,0
1710340305637,290,Go to calendar page,200,OK,Thread Group 1-46,text,true,,715,289,35,35,http://timetuna.com/calendar,290,0,0
1710340305646,291,Go to calendar page,200,OK,Thread Group 1-57,text,true,,715,289,35,35,http://timetuna.com/calendar,290,0,0
1710340305382,566,Post event,200,OK,Thread Group 1-42,text,true,,305,610,35,35,http://20.45.152.9:5050/api/users/createEvent,566,0,0
1710340305380,570,Post event,200,OK,Thread Group 1-47,text,true,,305,610,34,34,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340305664,291,Go to calendar page,200,OK,Thread Group 1-56,text,true,,715,289,33,33,http://timetuna.com/calendar,291,0,0
1710340305387,568,Post event,200,OK,Thread Group 1-59,text,true,,305,610,33,33,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340305669,293,Back to homepage,200,OK,Thread Group 1-70,text,true,,715,281,32,32,http://timetuna.com/,293,0,0
1710340305393,570,Post event,200,OK,Thread Group 1-53,text,true,,305,610,32,32,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340305403,564,Post event,200,OK,Thread Group 1-87,text,true,,305,610,31,31,http://20.45.152.9:5050/api/users/createEvent,564,0,0
1710340305691,287,Go to calendar page,200,OK,Thread Group 1-41,text,true,,715,289,30,30,http://timetuna.com/calendar,287,0,0
1710340305696,288,create account page,200,OK,Thread Group 1-36,text,true,,715,287,30,30,http://timetuna.com/signup,288,0,0
1710340305696,292,Back to homepage,200,OK,Thread Group 1-22,text,true,,715,281,30,30,http://timetuna.com/,292,0,0
1710340305722,293,Back to homepage,200,OK,Thread Group 1-21,text,true,,715,281,30,30,http://timetuna.com/,293,0,0
1710340305722,295,Back to homepage,200,OK,Thread Group 1-99,text,true,,715,281,30,30,http://timetuna.com/,295,0,0
1710340305449,571,Post event,200,OK,Thread Group 1-67,text,true,,305,610,30,30,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305735,293,Go to calendar page,200,OK,Thread Group 1-63,text,true,,715,289,29,29,http://timetuna.com/calendar,293,0,0
1710340305735,300,Go to calendar page,200,OK,Thread Group 1-64,text,true,,715,289,29,29,http://timetuna.com/calendar,300,0,0
1710340305464,571,Post event,200,OK,Thread Group 1-60,text,true,,305,610,29,29,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305752,289,create account page,200,OK,Thread Group 1-88,text,true,,715,287,28,28,http://timetuna.com/signup,289,0,0
1710340305482,560,Post event,200,OK,Thread Group 1-85,text,true,,305,610,28,28,http://20.45.152.9:5050/api/users/createEvent,560,0,0
1710340305884,290,Back to homepage,200,OK,Thread Group 1-28,text,true,,715,281,27,27,http://timetuna.com/,290,0,0
1710340305891,287,Go to calendar page,200,OK,Thread Group 1-76,text,true,,715,289,27,27,http://timetuna.com/calendar,287,0,0
1710340305901,292,Back to homepage,200,OK,Thread Group 1-40,text,true,,715,281,27,27,http://timetuna.com/,292,0,0
1710340305904,293,Back to homepage,200,OK,Thread Group 1-26,text,true,,715,281,27,27,http://timetuna.com/,293,0,0
1710340305904,293,Back to homepage,200,OK,Thread Group 1-5,text,true,,715,281,27,27,http://timetuna.com/,293,0,0
1710340305921,287,Go to calendar page,200,OK,Thread Group 1-74,text,true,,715,289,27,27,http://timetuna.com/calendar,287,0,0
1710340305926,292,Go to calendar page,200,OK,Thread Group 1-93,text,true,,715,289,27,27,http://timetuna.com/calendar,292,0,0
1710340305669,568,Post event,200,OK,Thread Group 1-77,text,true,,305,610,27,27,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340305676,573,Post event,200,OK,Thread Group 1-27,text,true,,305,610,26,26,http://20.45.152.9:5050/api/users/createEvent,573,0,0
1710340305683,566,Post event,200,OK,Thread Group 1-23,text,true,,305,610,26,26,http://20.45.152.9:5050/api/users/createEvent,566,0,0
1710340305962,293,Go to calendar page,200,OK,Thread Group 1-70,text,true,,715,289,24,24,http://timetuna.com/calendar,293,0,0
1710340305700,563,Post event,200,OK,Thread Group 1-32,text,true,,305,610,24,24,http://20.45.152.9:5050/api/users/createEvent,563,0,0
1710340305985,290,Back to homepage,200,OK,Thread Group 1-36,text,true,,715,281,23,23,http://timetuna.com/,290,0,0
1710340305988,293,Go to calendar page,200,OK,Thread Group 1-22,text,true,,715,289,23,23,http://timetuna.com/calendar,293,0,0
1710340305712,571,Post event,200,OK,Thread Group 1-34,text,true,,305,610,23,23,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340306015,293,Go to calendar page,200,OK,Thread Group 1-21,text,true,,715,289,22,22,http://timetuna.com/calendar,293,0,0
1710340306018,294,Go to calendar page,200,OK,Thread Group 1-99,text,true,,715,289,22,22,http://timetuna.com/calendar,294,0,0
1710340305757,567,Post event,200,OK,Thread Group 1-31,text,true,,305,610,22,22,http://20.45.152.9:5050/api/users/createEvent,567,0,0
1710340305756,568,Post event,200,OK,Thread Group 1-90,text,true,,305,610,21,21,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340306041,288,Back to homepage,200,OK,Thread Group 1-88,text,true,,715,281,20,20,http://timetuna.com/,288,0,0
1710340306175,300,Go to calendar page,200,OK,Thread Group 1-28,text,true,,715,289,20,20,http://timetuna.com/calendar,300,0,0
1710340306193,304,Go to calendar page,200,OK,Thread Group 1-40,text,true,,715,289,20,20,http://timetuna.com/calendar,304,0,0
1710340305979,585,Post event,200,OK,Thread Group 1-41,text,true,,305,610,20,20,http://20.45.152.9:5050/api/users/createEvent,585,0,0
1710340306275,297,Go to calendar page,200,OK,Thread Group 1-36,text,true,,715,289,19,19,http://timetuna.com/calendar,297,0,0
1710340306197,383,Go to calendar page,200,OK,Thread Group 1-26,text,true,,715,289,19,19,http://timetuna.com/calendar,383,0,0
1710340306197,383,Go to calendar page,200,OK,Thread Group 1-5,text,true,,715,289,19,19,http://timetuna.com/calendar,383,0,0
1710340305927,653,Post event,200,OK,Thread Group 1-46,text,true,,305,610,19,19,http://20.45.152.9:5050/api/users/createEvent,653,0,0
1710340305915,665,Post event,200,OK,Thread Group 1-38,text,true,,305,610,19,19,http://20.45.152.9:5050/api/users/createEvent,665,0,0
1710340305955,626,Post event,200,OK,Thread Group 1-56,text,true,,305,610,19,19,http://20.45.152.9:5050/api/users/createEvent,626,0,0
1710340306035,564,Post event,200,OK,Thread Group 1-64,text,true,,305,610,16,16,http://20.45.152.9:5050/api/users/createEvent,564,0,0
1710340306029,573,Post event,200,OK,Thread Group 1-63,text,true,,305,610,15,15,http://20.45.152.9:5050/api/users/createEvent,573,0,0
1710340306329,289,Go to calendar page,200,OK,Thread Group 1-88,text,true,,715,289,14,14,http://timetuna.com/calendar,289,0,0
1710340306178,569,Post event,200,OK,Thread Group 1-76,text,true,,305,610,14,14,http://20.45.152.9:5050/api/users/createEvent,569,0,0
1710340306208,573,Post event,200,OK,Thread Group 1-74,text,true,,305,610,13,13,http://20.45.152.9:5050/api/users/createEvent,573,0,0
1710340306218,570,Post event,200,OK,Thread Group 1-93,text,true,,305,610,12,12,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340306255,570,Post event,200,OK,Thread Group 1-70,text,true,,305,610,11,11,http://20.45.152.9:5050/api/users/createEvent,570,0,0
1710340306281,565,Post event,200,OK,Thread Group 1-22,text,true,,305,610,10,10,http://20.45.152.9:5050/api/users/createEvent,565,0,0
1710340306313,568,Post event,200,OK,Thread Group 1-99,text,true,,305,610,9,9,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340306308,574,Post event,200,OK,Thread Group 1-21,text,true,,305,610,8,8,http://20.45.152.9:5050/api/users/createEvent,574,0,0
1710340306498,579,Post event,200,OK,Thread Group 1-40,text,true,,305,610,7,7,http://20.45.152.9:5050/api/users/createEvent,579,0,0
1710340306475,666,Post event,200,OK,Thread Group 1-28,text,true,,305,610,6,6,http://20.45.152.9:5050/api/users/createEvent,666,0,0
1710340306572,572,Post event,200,OK,Thread Group 1-36,text,true,,305,610,5,5,http://20.45.152.9:5050/api/users/createEvent,572,0,0
1710340306580,568,Post event,200,OK,Thread Group 1-5,text,true,,305,610,4,4,http://20.45.152.9:5050/api/users/createEvent,568,0,0
1710340306580,571,Post event,200,OK,Thread Group 1-26,text,true,,305,610,3,3,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340306618,571,Post event,200,OK,Thread Group 1-88,text,true,,305,610,2,2,http://20.45.152.9:5050/api/users/createEvent,571,0,0
1710340305937,1948,Post event,200,OK,Thread Group 1-57,text,true,,305,610,1,1,http://20.45.152.9:5050/api/users/createEvent,1948,0,0
